CMDLINE d:\Dropbox\hobby\Modding\Programs\Github\My_Repos\Antistasi_Logbook\.venv\Scripts\python.exe d:\Dropbox\hobby\Modding\Programs\Github\My_Repos\Antistasi_Logbook\antistasi_logbook\__main__.py
MEM 688.015625 1672725902.8139
MEM 688.015625 1672725902.9216
MEM 688.015625 1672725903.0304
MEM 688.015625 1672725903.1381
MEM 688.015625 1672725903.2468
MEM 688.015625 1672725903.3545
MEM 688.015625 1672725903.4632
MEM 688.019531 1672725903.5709
MEM 688.019531 1672725903.6796
MEM 688.019531 1672725903.7977
MEM 512.363281 1672725903.9147
MEM 478.570312 1672725904.0231
MEM 491.199219 1672725904.1334
MEM 517.386719 1672725904.2411
MEM 538.296875 1672725904.3498
MEM 551.238281 1672725904.4575
MEM 562.515625 1672725904.5662
MEM 562.515625 1672725904.6739
MEM 562.515625 1672725904.7826
MEM 562.515625 1672725904.8903
MEM 562.515625 1672725905.0000
MEM 562.515625 1672725905.1068
MEM 562.515625 1672725905.2145
MEM 562.515625 1672725905.3222
MEM 563.722656 1672725905.4309
MEM 597.929688 1672725905.5386
MEM 605.558594 1672725905.6473
MEM 606.542969 1672725905.7550
MEM 607.503906 1672725905.8647
MEM 607.503906 1672725905.9715
MEM 607.535156 1672725906.0822
MEM 628.207031 1672725906.1879
MEM 628.207031 1672725906.2966
MEM 628.207031 1672725906.4043
MEM 628.207031 1672725906.5130
MEM 628.207031 1672725906.6207
MEM 628.207031 1672725906.7294
MEM 628.207031 1672725906.8371
MEM 628.207031 1672725906.9458
MEM 628.207031 1672725907.0536
MEM 628.210938 1672725907.1623
MEM 628.246094 1672725907.2700
MEM 628.246094 1672725907.3787
MEM 628.246094 1672725907.4864
MEM 628.246094 1672725907.5951
MEM 628.253906 1672725907.7028
MEM 628.253906 1672725907.8115
MEM 628.253906 1672725907.9192
MEM 628.960938 1672725908.0279
MEM 647.148438 1672725908.1356
MEM 651.089844 1672725908.2434
MEM 652.191406 1672725908.3521
MEM 672.191406 1672725908.4608
MEM 672.191406 1672725908.5685
MEM 672.191406 1672725908.6772
MEM 672.210938 1672725908.7849
MEM 672.210938 1672725908.8936
MEM 672.457031 1672725909.0014
MEM 672.519531 1672725909.1100
MEM 672.746094 1672725909.2177
MEM 673.523438 1672725909.3265
MEM 680.113281 1672725909.4352
MEM 682.972656 1672725909.5429
MEM 686.820312 1672725909.6506
MEM 688.707031 1672725909.7593
MEM 699.152344 1672725909.8670
MEM 701.546875 1672725909.9767
MEM 701.546875 1672725910.0834
MEM 701.546875 1672725910.1911
MEM 701.546875 1672725910.2999
MEM 701.546875 1672725910.4086
MEM 701.550781 1672725910.5163
MEM 701.550781 1672725910.6250
MEM 701.550781 1672725910.7327
MEM 701.554688 1672725910.8424
MEM 701.554688 1672725910.9491
MEM 701.558594 1672725911.0578
MEM 701.558594 1672725911.1655
MEM 701.558594 1672725911.2753
MEM 701.558594 1672725911.3820
MEM 701.558594 1672725911.4907
MEM 701.558594 1672725911.5994
MEM 701.558594 1672725911.7071
MEM 703.972656 1672725911.8148
MEM 711.515625 1672725911.9235
MEM 711.898438 1672725912.0312
MEM 714.382812 1672725912.1409
MEM 714.382812 1672725912.2476
MEM 720.320312 1672725912.3564
MEM 720.414062 1672725912.4641
MEM 723.746094 1672725912.5728
MEM 727.296875 1672725912.6805
MEM 728.519531 1672725912.7883
MEM 731.226562 1672725912.8970
MEM 736.171875 1672725913.0057
MEM 736.640625 1672725913.1134
MEM 736.488281 1672725913.2222
MEM 740.292969 1672725913.3298
MEM 740.308594 1672725913.4386
MEM 740.308594 1672725913.5463
MEM 740.308594 1672725913.6550
MEM 740.308594 1672725913.7637
MEM 740.308594 1672725913.8694
MEM 740.308594 1672725913.9781
MEM 740.308594 1672725914.0868
MEM 740.308594 1672725914.1945
MEM 740.308594 1672725914.3032
MEM 740.308594 1672725914.4119
MEM 741.972656 1672725914.5197
MEM 742.558594 1672725914.6274
MEM 743.238281 1672725914.7361
MEM 743.238281 1672725914.8438
MEM 743.238281 1672725914.9525
MEM 743.238281 1672725915.0612
MEM 743.238281 1672725915.1680
MEM 743.238281 1672725915.2766
MEM 743.238281 1672725915.3853
MEM 743.238281 1672725915.4931
MEM 743.238281 1672725915.6018
MEM 743.238281 1672725915.7095
MEM 743.238281 1672725915.8182
MEM 743.238281 1672725915.9259
MEM 743.238281 1672725916.0336
MEM 743.238281 1672725916.1423
MEM 743.238281 1672725916.2500
MEM 743.238281 1672725916.3587
MEM 743.238281 1672725916.4675
MEM 746.964844 1672725916.5752
MEM 747.457031 1672725916.6829
MEM 752.417969 1672725916.7906
MEM 752.417969 1672725916.8993
MEM 752.417969 1672725917.0080
MEM 752.417969 1672725917.1157
MEM 752.417969 1672725917.2234
MEM 819.468750 1672725917.3321
MEM 766.886719 1672725917.4399
MEM 876.722656 1672725917.5486
MEM 876.992188 1672725917.6553
MEM 881.218750 1672725917.7640
MEM 880.527344 1672725917.8717
MEM 883.886719 1672725917.9804
MEM 884.945312 1672725918.0881
MEM 885.671875 1672725918.1968
MEM 885.671875 1672725918.3045
MEM 885.671875 1672725918.4143
MEM 886.402344 1672725918.5220
MEM 887.406250 1672725918.6297
MEM 887.406250 1672725918.7374
MEM 890.738281 1672725918.8461
MEM 770.093750 1672725918.9538
MEM 770.093750 1672725919.0625
MEM 770.093750 1672725919.1702
MEM 770.093750 1672725919.2790
MEM 770.093750 1672725919.3867
MEM 770.093750 1672725919.4954
MEM 770.093750 1672725919.6041
MEM 770.093750 1672725919.7118
MEM 770.093750 1672725919.8195
MEM 771.210938 1672725919.9272
MEM 772.500000 1672725920.0359
MEM 775.535156 1672725920.1446
MEM 775.996094 1672725920.2524
MEM 780.324219 1672725920.3610
MEM 780.785156 1672725920.4688
MEM 783.640625 1672725920.5775
MEM 783.304688 1672725920.6852
MEM 783.304688 1672725920.7939
MEM 783.304688 1672725920.9016
MEM 783.304688 1672725921.0103
MEM 783.304688 1672725921.1180
MEM 783.304688 1672725921.2267
MEM 783.304688 1672725921.3344
MEM 783.304688 1672725921.4422
MEM 783.304688 1672725921.5509
MEM 783.304688 1672725921.6596
MEM 783.304688 1672725921.7673
MEM 783.304688 1672725921.8760
MEM 783.304688 1672725921.9837
MEM 783.304688 1672725922.0924
MEM 783.925781 1672725922.2002
MEM 785.773438 1672725922.3088
MEM 786.128906 1672725922.4165
MEM 786.195312 1672725922.5253
MEM 790.613281 1672725922.6330
MEM 792.871094 1672725922.7417
MEM 793.890625 1672725922.8494
MEM 794.238281 1672725922.9581
MEM 794.238281 1672725923.0658
MEM 794.238281 1672725923.1745
MEM 794.238281 1672725923.2822
MEM 794.238281 1672725923.3909
MEM 794.238281 1672725923.4987
MEM 794.535156 1672725923.6074
MEM 795.085938 1672725923.7151
MEM 796.824219 1672725923.8228
MEM 797.808594 1672725923.9305
MEM 801.972656 1672725924.0402
MEM 923.507812 1672725924.1469
MEM 923.507812 1672725924.2566
MEM 923.511719 1672725924.3633
MEM 923.511719 1672725924.4721
MEM 923.511719 1672725924.5798
MEM 923.511719 1672725924.6885
MEM 923.511719 1672725924.7962
MEM 923.511719 1672725924.9049
MEM 923.511719 1672725925.0136
MEM 923.511719 1672725925.1213
MEM 924.519531 1672725925.2281
MEM 924.519531 1672725925.3378
MEM 924.519531 1672725925.4455
MEM 924.519531 1672725925.5542
MEM 924.519531 1672725925.6609
MEM 924.914062 1672725925.7696
MEM 926.656250 1672725925.8773
MEM 927.121094 1672725925.9860
MEM 927.937500 1672725926.0937
MEM 929.343750 1672725926.2025
MEM 930.484375 1672725926.3101
MEM 930.484375 1672725926.4198
MEM 930.484375 1672725926.5276
MEM 930.484375 1672725926.6343
MEM 930.484375 1672725926.7430
MEM 930.484375 1672725926.8517
MEM 930.484375 1672725926.9604
MEM 930.492188 1672725927.0691
MEM 930.492188 1672725927.1758
MEM 823.335938 1672725927.2846
MEM 806.656250 1672725927.3922
MEM 806.656250 1672725927.5010
MEM 481.183594 1672725927.6088
MEM 483.453125 1672725927.7175
MEM 511.941406 1672725927.8252
MEM 545.261719 1672725927.9339
MEM 561.886719 1672725928.0416
MEM 563.445312 1672725928.1504
MEM 582.343750 1672725928.2598
MEM 700.570312 1672725928.3685
MEM 700.570312 1672725928.4762
MEM 700.570312 1672725928.5849
MEM 701.019531 1672725928.6916
MEM 701.035156 1672725928.8013
MEM 701.035156 1672725928.9090
MEM 701.035156 1672725929.0167
MEM 701.035156 1672725929.1265
MEM 701.035156 1672725929.2322
MEM 702.039062 1672725929.3399
MEM 702.039062 1672725929.4476
MEM 702.039062 1672725929.5563
MEM 702.039062 1672725929.6640
MEM 714.343750 1672725929.7727
MEM 727.734375 1672725929.8804
MEM 728.824219 1672725929.9891
MEM 736.816406 1672725930.0969
MEM 736.816406 1672725930.2056
MEM 736.816406 1672725930.3133
MEM 736.816406 1672725930.4230
MEM 736.816406 1672725930.5297
MEM 736.816406 1672725930.6384
MEM 736.816406 1672725930.7461
MEM 736.816406 1672725930.8548
MEM 736.867188 1672725930.9625
MEM 736.867188 1672725931.0723
MEM 736.867188 1672725931.1790
MEM 736.867188 1672725931.2867
MEM 736.867188 1672725931.3954
MEM 736.867188 1672725931.5041
MEM 736.867188 1672725931.6118
MEM 736.867188 1672725931.7206
MEM 736.867188 1672725931.8282
MEM 736.867188 1672725931.9379
MEM 736.867188 1672725932.0456
MEM 736.867188 1672725932.1534
MEM 599.730469 1672725932.2611
MEM 599.730469 1672725932.3690
MEM 599.730469 1672725932.4795
MEM 599.730469 1672725932.5881
MEM 599.730469 1672725932.6982
MEM 599.746094 1672725932.8073
MEM 599.746094 1672725932.9150
MEM 599.851562 1672725933.0227
MEM 599.851562 1672725933.1304
MEM 599.851562 1672725933.2401
MEM 599.851562 1672725933.3478
MEM 599.851562 1672725933.4555
MEM 599.851562 1672725933.5652
MEM 599.851562 1672725933.6719
MEM 599.851562 1672725933.7807
MEM 604.878906 1672725933.8874
MEM 610.804688 1672725933.9961
MEM 616.859375 1672725934.1048
MEM 619.785156 1672725934.2119
MEM 616.804688 1672725934.3291
MEM 656.152344 1672725934.4448
MEM 787.871094 1672725934.5525
MEM 787.871094 1672725934.6622
MEM 788.117188 1672725934.7699
MEM 788.117188 1672725934.8786
MEM 788.117188 1672725934.9853
MEM 788.117188 1672725935.0950
MEM 788.117188 1672725935.2018
MEM 788.117188 1672725935.3104
MEM 789.121094 1672725935.4182
MEM 789.121094 1672725935.5279
MEM 789.121094 1672725935.6346
MEM 789.121094 1672725935.7443
MEM 789.121094 1672725935.8510
MEM 789.121094 1672725935.9587
MEM 789.121094 1672725936.0684
MEM 789.121094 1672725936.1761
MEM 789.121094 1672725936.2848
MEM 789.121094 1672725936.3926
MEM 789.121094 1672725936.5003
MEM 789.121094 1672725936.6090
MEM 789.121094 1672725936.7167
MEM 789.121094 1672725936.8254
MEM 789.121094 1672725936.9331
MEM 789.121094 1672725937.0418
MEM 789.121094 1672725937.1495
MEM 789.121094 1672725937.2582
MEM 789.121094 1672725937.3659
MEM 789.121094 1672725937.4747
MEM 789.121094 1672725937.5824
MEM 789.121094 1672725937.6911
MEM 609.457031 1672725937.7988
MEM 609.457031 1672725937.9161
MEM 605.363281 1672725938.0335
MEM 464.878906 1672725938.1413
MEM 464.886719 1672725938.2501
MEM 464.886719 1672725938.3697
MEM 465.066406 1672725938.4856
MEM 465.066406 1672725938.6018
MEM 465.066406 1672725938.7191
MEM 465.066406 1672725938.8291
MEM 465.066406 1672725938.9369
MEM 465.066406 1672725939.0464
MEM 465.066406 1672725939.1558
MEM 465.066406 1672725939.2645
MEM 465.066406 1672725939.3749
MEM 465.066406 1672725939.4833
MEM 465.066406 1672725939.5919
MEM 465.066406 1672725939.7005
MEM 465.066406 1672725939.8091
MEM 465.066406 1672725939.9213
MEM 465.066406 1672725940.0377
MEM 465.226562 1672725940.1631
MEM 465.445312 1672725940.2786
MEM 465.636719 1672725940.3889
MEM 466.164062 1672725940.4997
MEM 564.242188 1672725940.6064
MEM 477.703125 1672725940.7141
MEM 477.257812 1672725940.8218
MEM 482.648438 1672725940.9295
MEM 486.597656 1672725941.0372
MEM 488.945312 1672725941.1459
MEM 487.238281 1672725941.2536
MEM 487.738281 1672725941.3623
MEM 487.761719 1672725941.4701
MEM 489.691406 1672725941.5788
MEM 489.898438 1672725941.6865
MEM 490.054688 1672725941.7952
MEM 477.230469 1672725941.9029
MEM 478.453125 1672725942.0116
MEM 478.562500 1672725942.1203
MEM 482.609375 1672725942.2280
MEM 481.933594 1672725942.3357
MEM 482.265625 1672725942.4435
MEM 482.269531 1672725942.5522
MEM 482.273438 1672725942.6589
MEM 482.281250 1672725942.7666
MEM 482.550781 1672725942.8753
MEM 482.714844 1672725942.9840
MEM 482.800781 1672725943.0917
MEM 482.828125 1672725943.2005
MEM 483.566406 1672725943.3081
MEM 483.566406 1672725943.4169
MEM 572.832031 1672725943.5246
MEM 491.398438 1672725943.6333
MEM 491.695312 1672725943.7410
MEM 546.855469 1672725943.8497
MEM 550.164062 1672725943.9574
MEM 554.136719 1672725944.0661
MEM 569.335938 1672725944.1739
MEM 570.320312 1672725944.2825
MEM 571.230469 1672725944.3903
MEM 573.070312 1672725944.5010
MEM 573.648438 1672725944.6067
MEM 587.203125 1672725944.7154
MEM 587.718750 1672725944.8231
MEM 588.011719 1672725944.9318
MEM 588.367188 1672725945.0395
MEM 588.480469 1672725945.1482
MEM 588.480469 1672725945.2559
MEM 588.480469 1672725945.3646
MEM 588.480469 1672725945.4724
MEM 567.628906 1672725945.5811
MEM 567.628906 1672725945.6888
MEM 567.628906 1672725945.7975
MEM 567.628906 1672725945.9052
MEM 567.628906 1672725946.0129
MEM 567.628906 1672725946.1206
MEM 567.628906 1672725946.2294
MEM 567.628906 1672725946.3381
MEM 567.628906 1672725946.4458
MEM 567.628906 1672725946.5545
MEM 567.628906 1672725946.6623
MEM 567.628906 1672725946.7710
MEM 567.628906 1672725946.8787
MEM 567.628906 1672725946.9875
MEM 567.628906 1672725947.0952
MEM 567.628906 1672725947.2039
MEM 567.632812 1672725947.3116
MEM 567.632812 1672725947.4193
MEM 567.632812 1672725947.5270
MEM 567.632812 1672725947.6357
MEM 567.671875 1672725947.7434
MEM 567.671875 1672725947.8521
MEM 567.375000 1672725947.9599
MEM 567.375000 1672725948.0686
MEM 567.375000 1672725948.1763
MEM 567.375000 1672725948.2850
MEM 567.375000 1672725948.3927
MEM 567.375000 1672725948.5014
MEM 567.375000 1672725948.6091
MEM 567.375000 1672725948.7168
MEM 567.375000 1672725948.8245
MEM 567.375000 1672725948.9332
MEM 567.414062 1672725949.0410
MEM 567.414062 1672725949.1497
MEM 567.414062 1672725949.2574
MEM 567.414062 1672725949.3661
MEM 567.414062 1672725949.4738
MEM 567.453125 1672725949.5825
MEM 567.492188 1672725949.6902
MEM 567.492188 1672725949.7990
MEM 567.492188 1672725949.9089
MEM 567.492188 1672725950.0171
MEM 567.492188 1672725950.1341
MEM 567.492188 1672725950.2595
MEM 567.492188 1672725950.3665
MEM 567.492188 1672725950.4721
MEM 567.492188 1672725950.5856
MEM 567.492188 1672725950.6926
MEM 567.492188 1672725950.8007
MEM 567.492188 1672725950.9085
MEM 567.492188 1672725951.0264
MEM 567.492188 1672725951.1412
MEM 567.492188 1672725951.2499
MEM 567.492188 1672725951.3578
MEM 567.492188 1672725951.4664
MEM 567.492188 1672725951.5744
MEM 567.492188 1672725951.6836
MEM 567.492188 1672725951.7926
MEM 567.492188 1672725951.9084
MEM 567.503906 1672725952.0325
MEM 567.503906 1672725952.1503
MEM 567.503906 1672725952.2585
MEM 567.503906 1672725952.3666
MEM 567.503906 1672725952.4759
MEM 567.503906 1672725952.5854
MEM 567.503906 1672725952.7026
MEM 567.503906 1672725952.8180
MEM 567.503906 1672725952.9278
MEM 567.503906 1672725953.0373
MEM 567.503906 1672725953.1468
MEM 567.503906 1672725953.2566
MEM 567.503906 1672725953.3671
MEM 567.503906 1672725953.4776
MEM 567.503906 1672725953.5879
MEM 567.503906 1672725953.7001
MEM 567.503906 1672725953.8161
MEM 567.503906 1672725953.9262
MEM 567.503906 1672725954.0351
MEM 567.503906 1672725954.1433
MEM 567.503906 1672725954.2597
MEM 567.503906 1672725954.3861
MEM 567.503906 1672725954.5023
MEM 567.503906 1672725954.6106
MEM 567.503906 1672725954.7185
MEM 567.503906 1672725954.8316
MEM 567.503906 1672725954.9362
MEM 567.503906 1672725955.0490
MEM 567.503906 1672725955.1635
MEM 567.503906 1672725955.2785
MEM 567.503906 1672725955.3882
MEM 567.503906 1672725955.4984
MEM 567.503906 1672725955.6078
MEM 567.503906 1672725955.7156
MEM 567.503906 1672725955.8249
MEM 567.503906 1672725955.9343
MEM 567.503906 1672725956.0463
MEM 567.503906 1672725956.1620
MEM 567.503906 1672725956.2770
MEM 567.503906 1672725956.3874
MEM 567.503906 1672725956.4974
MEM 567.503906 1672725956.6066
MEM 567.503906 1672725956.7177
MEM 567.503906 1672725956.8292
MEM 567.503906 1672725956.9455
MEM 567.503906 1672725957.0601
MEM 567.503906 1672725957.1699
MEM 567.503906 1672725957.2804
MEM 567.503906 1672725957.3921
MEM 567.503906 1672725957.5012
MEM 567.503906 1672725957.6128
MEM 567.503906 1672725957.7196
MEM 567.503906 1672725957.8282
MEM 567.503906 1672725957.9377
MEM 567.476562 1672725958.0460
MEM 567.476562 1672725958.1549
MEM 567.476562 1672725958.2672
MEM 567.476562 1672725958.3802
MEM 567.476562 1672725958.4987
MEM 567.476562 1672725958.6162
MEM 567.476562 1672725958.7337
MEM 567.476562 1672725958.8512
MEM 567.476562 1672725958.9692
MEM 567.324219 1672725959.0782
MEM 567.324219 1672725959.1888
MEM 567.324219 1672725959.2979
MEM 567.324219 1672725959.4064
MEM 567.324219 1672725959.5257
MEM 567.324219 1672725959.6437
MEM 567.324219 1672725959.7511
MEM 567.324219 1672725959.8601
MEM 567.324219 1672725959.9684
MEM 567.324219 1672725960.0877
MEM 567.324219 1672725960.2143
MEM 567.324219 1672725960.3312
MEM 567.324219 1672725960.4393
MEM 567.324219 1672725960.5472
MEM 567.324219 1672725960.6562
MEM 567.324219 1672725960.7653
MEM 567.324219 1672725960.8752
MEM 567.324219 1672725960.9829
MEM 567.324219 1672725961.0937
MEM 567.324219 1672725961.2005
MEM 567.324219 1672725961.3092
MEM 567.324219 1672725961.4214
MEM 567.324219 1672725961.5292
MEM 567.324219 1672725961.6365
MEM 567.324219 1672725961.7471
MEM 567.324219 1672725961.8616
MEM 567.324219 1672725961.9661
MEM 567.324219 1672725962.0787
MEM 567.324219 1672725962.1865
MEM 567.324219 1672725962.2962
MEM 567.324219 1672725962.4083
MEM 567.324219 1672725962.5170
MEM 567.324219 1672725962.6310
MEM 567.324219 1672725962.7342
MEM 567.324219 1672725962.8410
MEM 567.324219 1672725962.9534
MEM 567.324219 1672725963.0591
MEM 567.324219 1672725963.1715
MEM 567.324219 1672725963.2857
MEM 567.324219 1672725963.3997
MEM 567.324219 1672725963.5178
MEM 567.324219 1672725963.6348
MEM 567.324219 1672725963.7410
MEM 567.324219 1672725963.8506
MEM 567.324219 1672725963.9611
MEM 567.324219 1672725964.0704
MEM 567.324219 1672725964.1796
MEM 567.324219 1672725964.2890
MEM 567.324219 1672725964.4083
MEM 567.324219 1672725964.5232
MEM 567.324219 1672725964.6326
MEM 567.324219 1672725964.7408
MEM 567.324219 1672725964.8518
MEM 567.324219 1672725964.9582
MEM 567.324219 1672725965.0649
MEM 567.324219 1672725965.1771
MEM 567.324219 1672725965.2926
MEM 567.324219 1672725965.4070
MEM 567.324219 1672725965.5240
MEM 567.324219 1672725965.6463
MEM 567.324219 1672725965.7645
MEM 567.324219 1672725965.8751
MEM 567.324219 1672725965.9831
MEM 567.324219 1672725966.0920
MEM 567.324219 1672725966.2021
MEM 567.324219 1672725966.3113
MEM 567.324219 1672725966.4231
MEM 567.324219 1672725966.5301
MEM 567.324219 1672725966.6398
MEM 567.324219 1672725966.7493
MEM 567.324219 1672725966.8652
MEM 567.324219 1672725966.9686
MEM 567.324219 1672725967.0772
MEM 567.324219 1672725967.1872
MEM 567.324219 1672725967.2954
MEM 567.324219 1672725967.4048
MEM 567.324219 1672725967.5129
MEM 567.324219 1672725967.6243
MEM 567.324219 1672725967.7303
MEM 567.324219 1672725967.8424
MEM 567.324219 1672725967.9577
MEM 567.324219 1672725968.0762
MEM 567.324219 1672725968.1839
MEM 567.324219 1672725968.2946
MEM 567.312500 1672725968.4052
MEM 567.312500 1672725968.5234
MEM 567.312500 1672725968.6448
MEM 567.312500 1672725968.7663
MEM 567.312500 1672725968.8721
MEM 567.312500 1672725968.9812
MEM 567.312500 1672725969.0900
MEM 567.312500 1672725969.1992
MEM 567.312500 1672725969.3085
MEM 567.312500 1672725969.4173
MEM 567.312500 1672725969.5267
MEM 567.312500 1672725969.6370
MEM 567.312500 1672725969.7463
MEM 567.312500 1672725969.8550
MEM 567.312500 1672725969.9673
MEM 567.312500 1672725970.0794
MEM 567.312500 1672725970.1833
MEM 567.312500 1672725970.2925
MEM 567.312500 1672725970.4022
MEM 567.312500 1672725970.5118
MEM 567.312500 1672725970.6211
MEM 567.312500 1672725970.7322
MEM 567.312500 1672725970.8391
MEM 567.312500 1672725970.9563
MEM 567.312500 1672725971.0733
MEM 567.312500 1672725971.1821
MEM 567.312500 1672725971.2907
MEM 567.312500 1672725971.4011
MEM 567.312500 1672725971.5101
MEM 567.312500 1672725971.6172
MEM 567.312500 1672725971.7324
MEM 567.312500 1672725971.8503
MEM 567.312500 1672725971.9597
MEM 567.312500 1672725972.0693
MEM 567.312500 1672725972.1783
MEM 567.312500 1672725972.2913
